==================================================24/03/2024 19:08:53==================================================
(epoch: 1, iters: 20, errors: 1, time: 5.71e+02s) a_loss: 0.183, a_SSIM: 81.700%, a_time: 28.5, b_SSIM: 94.300%, l_SSIM: 54.600%
(epoch: 2, iters: 20, errors: 0, time: 1.8e+02s) a_loss: 0.172, a_SSIM: 82.800%, a_time: 9.0, b_SSIM: 92.900%, l_SSIM: 51.500%
(epoch: 2, iters: 20, errors: 1, time: 1.84e+02s) a_loss: 0.188, a_SSIM: 81.200%, a_time: 9.2, b_SSIM: 93.200%, l_SSIM: 60.000%
(epoch: 2, iters: 20, errors: 1, time: 1.84e+02s) a_loss: 0.183, a_SSIM: 81.700%, a_time: 9.2, b_SSIM: 96.100%, l_SSIM: 59.900%
(epoch: 2, iters: 20, errors: 1, time: 1.82e+02s) a_loss: 0.189, a_SSIM: 81.100%, a_time: 9.09, b_SSIM: 92.800%, l_SSIM: 61.200%
(epoch: 2, iters: 20, errors: 0, time: 1.77e+02s) a_loss: 0.181, a_SSIM: 81.900%, a_time: 8.83, b_SSIM: 97.300%, l_SSIM: 59.400%
(epoch: 2, iters: 20, errors: 2, time: 1.82e+02s) a_loss: 0.149, a_SSIM: 85.100%, a_time: 9.08, b_SSIM: 95.700%, l_SSIM: 73.500%
(epoch: 2, iters: 20, errors: 1, time: 1.8e+02s) a_loss: 0.161, a_SSIM: 83.900%, a_time: 8.98, b_SSIM: 95.800%, l_SSIM: 57.400%
(epoch: 2, iters: 20, errors: 2, time: 1.81e+02s) a_loss: 0.166, a_SSIM: 83.400%, a_time: 9.07, b_SSIM: 94.000%, l_SSIM: 63.600%
(epoch: 2, iters: 20, errors: 1, time: 1.76e+02s) a_loss: 0.17, a_SSIM: 83.000%, a_time: 8.81, b_SSIM: 96.300%, l_SSIM: 69.200%
(epoch: 2, iters: 20, errors: 1, time: 1.77e+02s) a_loss: 0.206, a_SSIM: 79.400%, a_time: 8.84, b_SSIM: 94.000%, l_SSIM: 42.500%
(epoch: 2, iters: 20, errors: 0, time: 1.76e+02s) a_loss: 0.191, a_SSIM: 80.900%, a_time: 8.79, b_SSIM: 94.300%, l_SSIM: 29.100%
(epoch: 2, iters: 20, errors: 3, time: 1.78e+02s) a_loss: 0.165, a_SSIM: 83.500%, a_time: 8.88, b_SSIM: 97.400%, l_SSIM: 49.900%
(epoch: 2, iters: 20, errors: 0, time: 1.76e+02s) a_loss: 0.149, a_SSIM: 85.100%, a_time: 8.82, b_SSIM: 97.200%, l_SSIM: 72.800%
(epoch: 2, iters: 20, errors: 0, time: 1.79e+02s) a_loss: 0.208, a_SSIM: 79.200%, a_time: 8.93, b_SSIM: 96.200%, l_SSIM: 15.400%
(epoch: 2, iters: 20, errors: 2, time: 1.79e+02s) a_loss: 0.164, a_SSIM: 83.600%, a_time: 8.97, b_SSIM: 97.100%, l_SSIM: 59.000%
(epoch: 2, iters: 20, errors: 2, time: 1.79e+02s) a_loss: 0.181, a_SSIM: 81.900%, a_time: 8.94, b_SSIM: 97.800%, l_SSIM: 52.800%
(epoch: 2, iters: 20, errors: 0, time: 1.76e+02s) a_loss: 0.173, a_SSIM: 82.700%, a_time: 8.8, b_SSIM: 96.100%, l_SSIM: 53.400%
(epoch: 2, iters: 20, errors: 0, time: 1.86e+02s) a_loss: 0.148, a_SSIM: 85.200%, a_time: 9.29, b_SSIM: 93.500%, l_SSIM: 62.400%
(epoch: 2, iters: 20, errors: 1, time: 1.82e+02s) a_loss: 0.168, a_SSIM: 83.200%, a_time: 9.08, b_SSIM: 93.300%, l_SSIM: 65.100%
(epoch: 2, iters: 20, errors: 0, time: 1.83e+02s) a_loss: 0.194, a_SSIM: 80.600%, a_time: 9.14, b_SSIM: 97.300%, l_SSIM: 28.000%
(epoch: 2, iters: 20, errors: 1, time: 1.8e+02s) a_loss: 0.205, a_SSIM: 79.500%, a_time: 9.01, b_SSIM: 96.400%, l_SSIM: 17.200%
(epoch: 2, iters: 20, errors: 2, time: 1.81e+02s) a_loss: 0.204, a_SSIM: 79.600%, a_time: 9.03, b_SSIM: 92.800%, l_SSIM: 44.900%
(epoch: 2, iters: 20, errors: 1, time: 1.81e+02s) a_loss: 0.19, a_SSIM: 81.000%, a_time: 9.04, b_SSIM: 95.500%, l_SSIM: 43.100%
(epoch: 2, iters: 20, errors: 0, time: 1.78e+02s) a_loss: 0.193, a_SSIM: 80.700%, a_time: 8.89, b_SSIM: 95.400%, l_SSIM: 55.000%
(epoch: 2, iters: 20, errors: 1, time: 1.81e+02s) a_loss: 0.202, a_SSIM: 79.800%, a_time: 9.06, b_SSIM: 96.800%, l_SSIM: 57.400%
(epoch: 2, iters: 20, errors: 0, time: 1.75e+02s) a_loss: 0.163, a_SSIM: 83.700%, a_time: 8.74, b_SSIM: 96.400%, l_SSIM: 51.100%
(epoch: 2, iters: 20, errors: 1, time: 1.95e+02s) a_loss: 0.136, a_SSIM: 86.400%, a_time: 9.75, b_SSIM: 93.600%, l_SSIM: 75.200%
(epoch: 2, iters: 20, errors: 1, time: 1.83e+02s) a_loss: 0.154, a_SSIM: 84.600%, a_time: 9.17, b_SSIM: 94.700%, l_SSIM: 72.600%
(epoch: 2, iters: 20, errors: 1, time: 1.82e+02s) a_loss: 0.185, a_SSIM: 81.500%, a_time: 9.1, b_SSIM: 96.400%, l_SSIM: 54.500%
(epoch: 2, iters: 20, errors: 0, time: 1.83e+02s) a_loss: 0.168, a_SSIM: 83.200%, a_time: 9.16, b_SSIM: 96.400%, l_SSIM: 55.400%
(epoch: 2, iters: 20, errors: 3, time: 1.8e+02s) a_loss: 0.19, a_SSIM: 81.000%, a_time: 9.02, b_SSIM: 93.700%, l_SSIM: 43.700%
(epoch: 2, iters: 20, errors: 0, time: 1.81e+02s) a_loss: 0.147, a_SSIM: 85.300%, a_time: 9.05, b_SSIM: 96.800%, l_SSIM: 62.900%
(epoch: 2, iters: 20, errors: 1, time: 1.83e+02s) a_loss: 0.155, a_SSIM: 84.500%, a_time: 9.14, b_SSIM: 96.600%, l_SSIM: 34.000%
(epoch: 3, iters: 20, errors: 0, time: 1.8e+02s) a_loss: 0.0216, a_SSIM: 97.800%, a_time: 9.01, b_SSIM: 92.200%, l_SSIM: 61.000%
(epoch: 3, iters: 20, errors: 1, time: 1.82e+02s) a_loss: 0.164, a_SSIM: 83.600%, a_time: 9.08, b_SSIM: 95.600%, l_SSIM: 65.100%
(epoch: 3, iters: 20, errors: 0, time: 1.88e+02s) a_loss: 0.189, a_SSIM: 81.100%, a_time: 9.41, b_SSIM: 93.800%, l_SSIM: 59.400%
(epoch: 3, iters: 20, errors: 3, time: 1.8e+02s) a_loss: 0.158, a_SSIM: 84.200%, a_time: 9.02, b_SSIM: 93.700%, l_SSIM: 57.900%
(epoch: 3, iters: 20, errors: 0, time: 1.76e+02s) a_loss: 0.135, a_SSIM: 86.500%, a_time: 8.82, b_SSIM: 97.200%, l_SSIM: 74.300%
(epoch: 3, iters: 20, errors: 1, time: 1.78e+02s) a_loss: 0.178, a_SSIM: 82.200%, a_time: 8.88, b_SSIM: 95.100%, l_SSIM: 58.300%
(epoch: 3, iters: 20, errors: 1, time: 1.78e+02s) a_loss: 0.193, a_SSIM: 80.700%, a_time: 8.88, b_SSIM: 96.700%, l_SSIM: 63.400%
(epoch: 3, iters: 20, errors: 0, time: 1.77e+02s) a_loss: 0.186, a_SSIM: 81.400%, a_time: 8.85, b_SSIM: 95.300%, l_SSIM: 42.400%
(epoch: 3, iters: 20, errors: 1, time: 1.86e+02s) a_loss: 0.234, a_SSIM: 76.600%, a_time: 9.32, b_SSIM: 93.800%, l_SSIM: 29.300%
(epoch: 3, iters: 20, errors: 1, time: 1.74e+02s) a_loss: 0.141, a_SSIM: 85.900%, a_time: 8.7, b_SSIM: 97.000%, l_SSIM: 61.200%
(epoch: 3, iters: 20, errors: 1, time: 1.82e+02s) a_loss: 0.201, a_SSIM: 79.900%, a_time: 9.09, b_SSIM: 95.300%, l_SSIM: 56.700%
(epoch: 3, iters: 20, errors: 0, time: 1.72e+02s) a_loss: 0.176, a_SSIM: 82.400%, a_time: 8.62, b_SSIM: 97.100%, l_SSIM: 47.800%
(epoch: 3, iters: 20, errors: 1, time: 1.78e+02s) a_loss: 0.186, a_SSIM: 81.400%, a_time: 8.91, b_SSIM: 94.100%, l_SSIM: 62.000%
(epoch: 3, iters: 20, errors: 2, time: 1.81e+02s) a_loss: 0.181, a_SSIM: 81.900%, a_time: 9.06, b_SSIM: 96.300%, l_SSIM: 62.000%
(epoch: 3, iters: 20, errors: 2, time: 1.87e+02s) a_loss: 0.149, a_SSIM: 85.100%, a_time: 9.36, b_SSIM: 95.100%, l_SSIM: 63.300%
(epoch: 3, iters: 20, errors: 1, time: 1.82e+02s) a_loss: 0.17, a_SSIM: 83.000%, a_time: 9.09, b_SSIM: 93.500%, l_SSIM: 69.500%
(epoch: 3, iters: 20, errors: 1, time: 1.84e+02s) a_loss: 0.176, a_SSIM: 82.400%, a_time: 9.2, b_SSIM: 96.300%, l_SSIM: 55.300%
(epoch: 3, iters: 20, errors: 0, time: 1.75e+02s) a_loss: 0.16, a_SSIM: 84.000%, a_time: 8.76, b_SSIM: 97.200%, l_SSIM: 62.400%
(epoch: 3, iters: 20, errors: 0, time: 1.8e+02s) a_loss: 0.182, a_SSIM: 81.800%, a_time: 8.99, b_SSIM: 96.900%, l_SSIM: 17.500%
(epoch: 3, iters: 20, errors: 2, time: 1.82e+02s) a_loss: 0.203, a_SSIM: 79.700%, a_time: 9.08, b_SSIM: 96.400%, l_SSIM: 45.700%
(epoch: 3, iters: 20, errors: 1, time: 1.82e+02s) a_loss: 0.19, a_SSIM: 81.000%, a_time: 9.12, b_SSIM: 94.100%, l_SSIM: 42.700%
(epoch: 3, iters: 20, errors: 0, time: 1.87e+02s) a_loss: 0.152, a_SSIM: 84.800%, a_time: 9.37, b_SSIM: 96.600%, l_SSIM: 59.500%
(epoch: 3, iters: 20, errors: 0, time: 1.9e+02s) a_loss: 0.182, a_SSIM: 81.800%, a_time: 9.48, b_SSIM: 96.700%, l_SSIM: 62.600%
(epoch: 3, iters: 20, errors: 0, time: 1.96e+02s) a_loss: 0.184, a_SSIM: 81.600%, a_time: 9.78, b_SSIM: 93.400%, l_SSIM: 55.500%
(epoch: 3, iters: 20, errors: 0, time: 2.28e+02s) a_loss: 0.142, a_SSIM: 85.800%, a_time: 11.4, b_SSIM: 96.300%, l_SSIM: 69.300%
(epoch: 3, iters: 20, errors: 1, time: 2.51e+02s) a_loss: 0.194, a_SSIM: 80.600%, a_time: 12.5, b_SSIM: 90.700%, l_SSIM: 28.800%
(epoch: 3, iters: 20, errors: 3, time: 2.46e+02s) a_loss: 0.186, a_SSIM: 81.400%, a_time: 12.3, b_SSIM: 97.100%, l_SSIM: 43.100%
(epoch: 3, iters: 20, errors: 1, time: 2.27e+02s) a_loss: 0.202, a_SSIM: 79.800%, a_time: 11.4, b_SSIM: 96.500%, l_SSIM: 52.800%
(epoch: 3, iters: 20, errors: 1, time: 2.23e+02s) a_loss: 0.21, a_SSIM: 79.000%, a_time: 11.2, b_SSIM: 92.900%, l_SSIM: 47.000%
(epoch: 3, iters: 20, errors: 3, time: 2.13e+02s) a_loss: 0.24, a_SSIM: 76.000%, a_time: 10.6, b_SSIM: 90.500%, l_SSIM: 44.500%
(epoch: 3, iters: 20, errors: 1, time: 2.01e+02s) a_loss: 0.148, a_SSIM: 85.200%, a_time: 10.0, b_SSIM: 92.900%, l_SSIM: 72.100%
(epoch: 3, iters: 20, errors: 0, time: 2.14e+02s) a_loss: 0.177, a_SSIM: 82.300%, a_time: 10.7, b_SSIM: 94.200%, l_SSIM: 42.800%
(epoch: 3, iters: 20, errors: 0, time: 2.14e+02s) a_loss: 0.187, a_SSIM: 81.300%, a_time: 10.7, b_SSIM: 91.700%, l_SSIM: 52.600%
(epoch: 3, iters: 20, errors: 0, time: 2.11e+02s) a_loss: 0.208, a_SSIM: 79.200%, a_time: 10.6, b_SSIM: 92.400%, l_SSIM: 36.600%
(epoch: 3, iters: 20, errors: 0, time: 2.15e+02s) a_loss: 0.192, a_SSIM: 80.800%, a_time: 10.7, b_SSIM: 95.900%, l_SSIM: 16.100%
(epoch: 3, iters: 20, errors: 0, time: 2.15e+02s) a_loss: 0.203, a_SSIM: 79.700%, a_time: 10.8, b_SSIM: 91.200%, l_SSIM: 50.700%
(epoch: 3, iters: 20, errors: 0, time: 2.18e+02s) a_loss: 0.14, a_SSIM: 86.000%, a_time: 10.9, b_SSIM: 96.400%, l_SSIM: 74.900%
(epoch: 3, iters: 20, errors: 0, time: 2.16e+02s) a_loss: 0.163, a_SSIM: 83.700%, a_time: 10.8, b_SSIM: 93.500%, l_SSIM: 52.400%
(epoch: 3, iters: 20, errors: 1, time: 1.96e+02s) a_loss: 0.176, a_SSIM: 82.400%, a_time: 9.78, b_SSIM: 92.400%, l_SSIM: 51.300%
(epoch: 3, iters: 20, errors: 0, time: 1.97e+02s) a_loss: 0.162, a_SSIM: 83.800%, a_time: 9.83, b_SSIM: 97.100%, l_SSIM: 53.700%
(epoch: 3, iters: 20, errors: 3, time: 1.96e+02s) a_loss: 0.191, a_SSIM: 80.900%, a_time: 9.8, b_SSIM: 93.900%, l_SSIM: 42.200%
(epoch: 3, iters: 20, errors: 3, time: 1.92e+02s) a_loss: 0.16, a_SSIM: 84.000%, a_time: 9.6, b_SSIM: 95.100%, l_SSIM: 51.400%
(epoch: 3, iters: 20, errors: 3, time: 1.92e+02s) a_loss: 0.156, a_SSIM: 84.400%, a_time: 9.59, b_SSIM: 97.800%, l_SSIM: 65.600%
(epoch: 3, iters: 20, errors: 0, time: 1.96e+02s) a_loss: 0.195, a_SSIM: 80.500%, a_time: 9.8, b_SSIM: 95.500%, l_SSIM: 53.400%
(epoch: 3, iters: 20, errors: 0, time: 1.99e+02s) a_loss: 0.177, a_SSIM: 82.300%, a_time: 9.96, b_SSIM: 97.100%, l_SSIM: 50.100%
(epoch: 3, iters: 20, errors: 1, time: 2.27e+02s) a_loss: 0.165, a_SSIM: 83.500%, a_time: 11.3, b_SSIM: 95.700%, l_SSIM: 67.200%
